"doc_id","X1","X2","X3","X4","X5","X6","X7"
1,0.0786516853932584,0.153558052434457,0.00374531835205993,0.191011235955056,0.0786516853932584,0.415730337078652,0.0786516853932584
2,0.0351758793969849,0.671691792294807,0.0016750418760469,0.0016750418760469,0.0016750418760469,0.252931323283082,0.0351758793969849
3,0.00389105058365759,0.00389105058365759,0.00389105058365759,0.315175097276265,0.00389105058365759,0.470817120622568,0.198443579766537
4,0.00348432055749129,0.665505226480836,0.00348432055749129,0.00348432055749129,0.00348432055749129,0.317073170731707,0.00348432055749129
5,0.00251889168765743,0.00251889168765743,0.103274559193955,0.00251889168765743,0.405541561712846,0.052896725440806,0.430730478589421
6,0.00280112044817927,0.00280112044817927,0.619047619047619,0.198879551820728,0.170868347338936,0.00280112044817927,0.00280112044817927
7,0.75175644028103,0.213114754098361,0.00234192037470726,0.0257611241217799,0.00234192037470726,0.00234192037470726,0.00234192037470726
8,0.00205338809034908,0.412731006160164,0.186858316221766,0.00205338809034908,0.00205338809034908,0.104722792607803,0.28952772073922
9,0.00234192037470726,0.00234192037470726,0.985948477751756,0.00234192037470726,0.00234192037470726,0.00234192037470726,0.00234192037470726
10,0.00189753320683112,0.00189753320683112,0.988614800759013,0.00189753320683112,0.00189753320683112,0.00189753320683112,0.00189753320683112
11,0.579250720461095,0.00288184438040346,0.262247838616715,0.00288184438040346,0.00288184438040346,0.146974063400576,0.00288184438040346
12,0.00251889168765743,0.556675062972292,0.00251889168765743,0.00251889168765743,0.279596977329975,0.153652392947103,0.00251889168765743
13,0.898832684824903,0.00389105058365759,0.00389105058365759,0.00389105058365759,0.00389105058365759,0.00389105058365759,0.0817120622568093
14,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.959183673469388,0.00680272108843537,0.00680272108843537
15,0.012987012987013,0.012987012987013,0.012987012987013,0.532467532467532,0.402597402597403,0.012987012987013,0.012987012987013
16,0.00404858299595142,0.00404858299595142,0.368421052631579,0.00404858299595142,0.327935222672065,0.287449392712551,0.00404858299595142
17,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.240356083086053,0.477744807121662,0.270029673590504,0.0029673590504451
18,0.0026525198938992,0.0026525198938992,0.453580901856764,0.0026525198938992,0.0026525198938992,0.0026525198938992,0.53315649867374
19,0.00170357751277683,0.00170357751277683,0.989778534923339,0.00170357751277683,0.00170357751277683,0.00170357751277683,0.00170357751277683
20,0.00209643605870021,0.232704402515723,0.00209643605870021,0.589098532494759,0.00209643605870021,0.0649895178197065,0.106918238993711
21,0.531486146095718,0.00251889168765743,0.00251889168765743,0.153652392947103,0.00251889168765743,0.304785894206549,0.00251889168765743
22,0.31266149870801,0.10594315245478,0.00258397932816537,0.364341085271318,0.00258397932816537,0.10594315245478,0.10594315245478
23,0.00374531835205993,0.0411985018726592,0.00374531835205993,0.0411985018726592,0.340823970037453,0.00374531835205993,0.565543071161049
24,0.00280112044817927,0.030812324929972,0.142857142857143,0.787114845938375,0.00280112044817927,0.00280112044817927,0.030812324929972
25,0.0139771283354511,0.115628970775095,0.738246505717916,0.0266836086404066,0.0266836086404066,0.00127064803049555,0.0775095298602287
26,0.0506912442396313,0.6036866359447,0.0506912442396313,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.28110599078341
27,0.00421940928270042,0.00421940928270042,0.679324894514768,0.29957805907173,0.00421940928270042,0.00421940928270042,0.00421940928270042
28,0.0358306188925081,0.39413680781759,0.133550488599349,0.00325732899022801,0.00325732899022801,0.361563517915309,0.0684039087947883
29,0.00440528634361234,0.797356828193833,0.00440528634361234,0.00440528634361234,0.00440528634361234,0.180616740088106,0.00440528634361234
30,0.00440528634361234,0.00440528634361234,0.0484581497797357,0.00440528634361234,0.929515418502203,0.00440528634361234,0.00440528634361234
